20/3/2012,$392055.27
21/3/2012,$391413.34
22/3/2012,$388594.43
23/3/2012,$389850.38
24/3/2012,$389850.38
25/3/2012,$389850.38
26/3/2012,$395320.74
27/3/2012,$394092.70
28/3/2012,$392139.00
29/3/2012,$391469.16
30/3/2012,$393087.94
31/3/2012,$393087.94
1/4/2012,$393087.94
2/4/2012,$406047.87
3/4/2012,$404387.91
4/4/2012,$400381.11
5/4/2012,$400180.77
6/4/2012,$400180.77
7/4/2012,$400180.77
8/4/2012,$400180.77
9/4/2012,$395687.43
10/4/2012,$389047.59
11/4/2012,$392195.79
12/4/2012,$397318.77
13/4/2012,$392596.47
14/4/2012,$392596.47
15/4/2012,$392596.47
16/4/2012,$392338.89
17/4/2012,$398148.75
18/4/2012,$396803.61
19/4/2012,$394256.43
20/4/2012,$394914.69
21/4/2012,$394914.69
22/4/2012,$394914.69
23/4/2012,$391594.77
24/4/2012,$393083.01
25/4/2012,$398463.57
26/4/2012,$401239.71
27/4/2012,$401897.97
28/4/2012,$401897.97
29/4/2012,$401897.97
30/4/2012,$400409.73
1/5/2012,$412968.07
2/5/2012,$411735.79
3/5/2012,$408596.41
4/5/2012,$401994.91
5/5/2012,$401994.91
6/5/2012,$401994.91
7/5/2012,$402288.31
8/5/2012,$400674.61
9/5/2012,$398298.07
10/5/2012,$399119.59
11/5/2012,$397916.65
12/5/2012,$397916.65
13/5/2012,$397916.65
14/5/2012,$393515.65
15/5/2012,$391256.47
16/5/2012,$389760.13
17/5/2012,$383980.15
18/5/2012,$380694.07
19/5/2012,$380694.07
20/5/2012,$380694.07
21/5/2012,$387236.89
22/5/2012,$387911.71
23/5/2012,$388117.09
24/5/2012,$388879.93
25/5/2012,$387618.31
26/5/2012,$387618.31
27/5/2012,$387618.31
28/5/2012,$387618.31
29/5/2012,$392312.71
30/5/2012,$386620.75
31/5/2012,$385769.89
1/6/2012,$385962.10
2/6/2012,$385962.10
3/6/2012,$385962.10
4/6/2012,$385781.44
5/6/2012,$388702.11
6/6/2012,$397434.01
7/6/2012,$397674.89
8/6/2012,$400836.44
9/6/2012,$400836.44
10/6/2012,$400836.44
11/6/2012,$395747.85
12/6/2012,$400294.46
13/6/2012,$397735.11
14/6/2012,$401950.51
15/6/2012,$406039.45
16/6/2012,$406039.45
17/6/2012,$406039.45
18/6/2012,$406835.43
19/6/2012,$410770.53
20/6/2012,$410104.59
21/6/2012,$400902.51
22/6/2012,$403990.05
23/6/2012,$403990.05
24/6/2012,$403990.05
25/6/2012,$397512.27
26/6/2012,$399510.09
27/6/2012,$403112.22
28/6/2012,$401961.96
29/6/2012,$411981.33
30/6/2012,$411981.33
1/7/2012,$411981.33
2/7/2012,$423224.59
3/7/2012,$426014.59
4/7/2012,$426014.59
5/7/2012,$424092.59
6/7/2012,$420062.59
7/7/2012,$420062.59
8/7/2012,$420062.59
9/7/2012,$419535.59
10/7/2012,$415877.59
11/7/2012,$415939.59
12/7/2012,$413924.59
13/7/2012,$420868.59
14/7/2012,$420868.59
15/7/2012,$420868.59
16/7/2012,$419876.59
17/7/2012,$422759.59
18/7/2012,$425890.59
19/7/2012,$427006.59
20/7/2012,$423100.59
21/7/2012,$423100.59
22/7/2012,$423100.59
23/7/2012,$418822.59
24/7/2012,$415226.59
25/7/2012,$415319.59
26/7/2012,$422170.59
27/7/2012,$429951.59
28/7/2012,$429951.59
29/7/2012,$429951.59
30/7/2012,$429951.59
31/7/2012,$426944.59
1/8/2012,$436492.67
2/8/2012,$433479.27
3/8/2012,$442075.39
4/8/2012,$442075.39
5/8/2012,$442075.39
6/8/2012,$442931.83
7/8/2012,$445152.23
8/8/2012,$445691.47
9/8/2012,$446072.11
10/8/2012,$446801.67
11/8/2012,$446801.67
12/8/2012,$446801.67
13/8/2012,$446579.63
14/8/2012,$446643.07
15/8/2012,$447150.59
16/8/2012,$450449.47
17/8/2012,$451052.15
18/8/2012,$451052.15
19/8/2012,$451052.15
20/8/2012,$451083.87
21/8/2012,$449719.91
22/8/2012,$449910.23
23/8/2012,$446230.71
24/8/2012,$448926.91
25/8/2012,$448926.91
26/8/2012,$448926.91
27/8/2012,$449022.07
28/8/2012,$448577.99
29/8/2012,$448926.91
30/8/2012,$445691.47
31/8/2012,$447816.71
1/9/2012,$447816.71
2/9/2012,$447816.71
3/9/2012,$447816.71
4/9/2012,$457403.64
5/9/2012,$457014.48
6/9/2012,$466289.46
7/9/2012,$468105.54
8/9/2012,$468105.54
9/9/2012,$468105.54
10/9/2012,$465446.28
11/9/2012,$466743.48
12/9/2012,$468300.12
13/9/2012,$475434.72
14/9/2012,$477542.67
15/9/2012,$477542.67
16/9/2012,$477542.67
17/9/2012,$475921.17
18/9/2012,$475532.01
19/9/2012,$475791.45
20/9/2012,$475823.88
21/9/2012,$475626.06
22/9/2012,$475626.06
23/9/2012,$475626.06
24/9/2012,$474921.10
25/9/2012,$469868.10
26/9/2012,$467227.50
27/9/2012,$471628.50
28/9/2012,$469444.30
29/9/2012,$469444.30
30/9/2012,$469444.30
1/10/2012,$480671.37
2/10/2012,$481170.72
3/10/2012,$483134.83
4/10/2012,$486596.99
5/10/2012,$486630.28
6/10/2012,$486630.28
7/10/2012,$486630.28
8/10/2012,$484965.78
9/10/2012,$480172.02
10/10/2012,$477109.34
11/10/2012,$477375.66
12/10/2012,$475811.03
13/10/2012,$475811.03
14/10/2012,$475811.03
15/10/2012,$479772.54
16/10/2012,$484632.88
17/10/2012,$486830.02
18/10/2012,$485565.00
19/10/2012,$477475.53
20/10/2012,$477475.53
21/10/2012,$477475.53
22/10/2012,$477542.11
23/10/2012,$470917.40
24/10/2012,$469585.80
25/10/2012,$470950.69
26/10/2012,$470684.37
27/10/2012,$470684.37
28/10/2012,$470684.37
29/10/2012,$470684.37
30/10/2012,$470684.37
31/10/2012,$470684.37
1/11/2012,$485695.07
2/11/2012,$481377.07
3/11/2012,$481377.07
4/11/2012,$481377.07
5/11/2012,$482363.07
6/11/2012,$486137.07
7/11/2012,$475121.07
8/11/2012,$469409.07
9/11/2012,$469817.07
10/11/2012,$469817.07
11/11/2012,$469817.07
12/11/2012,$470191.07
13/11/2012,$468559.07
14/11/2012,$462235.07
15/11/2012,$461453.07
